
fields/field_insert_file/landing_page_one/dctf_ppt_for_1.19.17_final_w_cwp_revisions.pdf,removed
fields/field_insert_file/landing_page_one/2017.01.19_DCTF_UCSF_CWD-PRP_Posted.pdf,removed
fields/field_insert_file/landing_page_one/2017.1.19_neighbor_presentation_1_group.pdf,removed
fields/field_insert_file/landing_page_one/dogpatch-potrero_dev_mitigation_fnl_1.19.17.pdf,removed
fields/field_insert_file/landing_page_one/v2_-_dogpatch_-_summary_project_descriptions_.pdf,removed
fields/field_insert_file/landing_page_one/dctf_scorecard.pdf,removed
fields/field_insert_file/landing_page_one/2017.1.19_ucsfdogpatch_meeting_graphic_4.pdf,removed
fields/field_insert_file/landing_page_one/ucsf_student_trainee_profile_campus_housing_12.2016.pdf,removed
fields/field_insert_file/landing_page_one/DCTF_4_FINAL_Mtg_Summary_r1.pdf,removed
fields/field_insert_file/landing_page_one/2016.11.28_dctf_meeting_3_agenda.pdf,removed
fields/field_insert_file/landing_page_one/2016.11.28_dctf_presentation_meeting_3x.pdf,removed
fields/field_insert_file/landing_page_one/2016.11.28_dctf_neighbor_handout.pdf,removed
fields/field_insert_file/landing_page_one/ucsfdogpatch_property_matrix.pdf,removed
fields/field_insert_file/landing_page_one/ucsfdogpatch_meeting_graphic.pdf,removed
fields/field_insert_file/landing_page_one/dctf_3_mtg_summary_final.pdf,removed
fields/field_insert_file/landing_page_one/10.24.16_dctf_meeting_2_agenda.pdf,removed
fields/field_insert_file/landing_page_one/2016.10.24_dctf_mtg_2_presentationx_w_heidi_slides.pdf,removed
fields/field_insert_file/landing_page_one/2016.10.24_dctf_2_mtg_summary.pdf,removed
fields/field_insert_file/landing_page_one/final_9_29_16_dctf_meeting_agenda.pdf,removed
fields/field_insert_file/landing_page_one/final_v2_dogpatch_community_taskforce_mtg_1_pptpptx.pdf,removed
fields/field_insert_file/landing_page_one/dctf_1_final_mtg_summary.pdf,removed
https://docs.wixstatic.com/ugd/5492eb_f6b907ea1a16406c8904fa2b25cd72bb.pdf,DNE
https://campusplanning.ucsf.edu/sites/campusplanning.ucsf.edu/files/reports/UCSF_Mt_Sutro_DEIR_wAppendices.pdf,DNE
Mount_Sutro_Vegetation_Management_Plan_3_30_2018_Final.pdf,removed
https://campusplanning.ucsf.edu/sites/campusplanning.ucsf.edu/files/reports/UCSF_Mt_Sutro_DEIR_wAppendices.pdf,DNE
https://campusplanning.ucsf.edu/sites/campusplanning.ucsf.edu/files/reports/UCSF_Mt_Sutro_DEIR_wAppendices.pdf,DNE
fields/field_insert_file/landing_page_one/veg_management_plan_final_Feb_10_2017.pdf,removed
legacy_files/ucsf_sutroreport_111710.pdf,removed
legacy_files/UCSF_SutroReport_high_111710_0.pdf,removed
fields/field_insert_file/landing_page_one/Mount_Sutro_Reserve_Plan.pdf,removed
fields/field_insert_file/landing_page_one/HortScience.pdf,DNE
fields/field_insert_file/landing_page_one/Scoping_Meeting_Agenda_2.23.17_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/Sutro_EIR_Scoping_Meeting_Feb_23_Final.pdf,removed
fields/field_insert_file/landing_page_one/tac_meeting_4_agenda.pdf,removed
fields/field_insert_file/landing_page_one/tac_meeting_4_presentation_final.pdf,removed
fields/field_insert_file/landing_page_one/TAC meeting 3 presentation final.pdf,removed
fields/field_insert_file/landing_page_one/TAC meeting 2 presentation Final.pdf,removed
fields/field_insert_file/landing_page_one/Community Mtg Agenda 11-21-13.pdf,removed
fields/field_insert_file/landing_page_one/Sutro Cmty Mtg PPT 11-21-13.pdf,removed
fields/field_insert_file/landing_page_one/Proposed Hazard Reduction Measures Map.pdf,removed
fields/field_insert_file/landing_page_one/Sutro Hazard Reduction QA 2013 11.pdf,removed
fields/field_insert_file/landing_page_one/UCSF Mount Sutro Urgent Fire Safety Letter 8-14-13.pdf,removed
fields/field_insert_file/landing_page_one/UCSF Mount Sutro Urgent Measures QA Sept5_2013.pdf,removed
fields/field_insert_file/landing_page_one/Sutro Urgent Fire Safety Areas Aug 2013.pdf,removed
fields/field_insert_file/landing_page_one/SFFD Letter_0.pdf,removed
fields/field_insert_file/landing_page_one/UCSF Mt Sutro Letter 8-29-13.pdf,removed
fields/field_insert_file/landing_page_one/ucsf_sutro_one-pager_2013_0220_0_0.pdf,removed
fields/field_insert_file/landing_page_one/ucsf_sutro_faq_2013_0220_0.pdf,removed
fields/field_insert_file/Draft EIR Hearing for Mount Sutro Management Plan Feb 2013.pdf,removed
legacy_files/documents/11-8-10_pcat_agenda.pdf,removed
legacy_files/documents/pcat_ppt_11-8-10_0.pdf,removed
legacy_files/Sutro_Summary_July26.pdf,removed
legacy_files/Sutro_agenda_2010 0726.pdf,removed
legacy_files/Demon_Area_Public_Meeting_7-26-10_final.pdf,removed
legacy_files/Table_1_Demo_Projects _0722.pdf,removed
legacy_files/Table_2_Demo_Evaluation_0722.pdf,removed
legacy_files/Table_3_Demo_Re-Growth_Control_0722.pdf,removed
legacy_files/Sutro_Summary_June30.pdf,removed
legacy_files/sutro-workshop2-announcement.pdf,removed
legacy_files/Sutro_agenda 2010_0630.pdf,removed
legacy_files/Sutro_workshop2_presentation_2010_0630.pdf,removed
legacy_files/Potential_Demo_Proj_0630_2010.pdf,removed
legacy_files/Maintenance_Regrowth_0630_2010.pdf,removed
legacy_files/Sutro_Summary_May25Comm_Meeting.pdf,removed
legacy_files/sutro-workshops-announcement.pdf,removed
legacy_files/Sutro-workshop1-agenda-2010-0525.pdf,removed
legacy_files/Sutro-workshop1 presentation-2010-0525.pdf,removed
legacy_files/sutro_email_2010_0225_0.pdf,removed
legacy_files/sutro-com-mtg 2010-0324-agenda-final.pdf,removed
legacy_files/sutro-com-mtg-2010-0324-presentation.pdf,removed
,DNE
legacy_files/sutro-com-mtg 2009-1019-agenda.pdf,removed
legacy_files/10-19-09_Presentation_for_Website_0.pdf,removed
legacy_files/CommunityProcessSummary Fall 2009.pdf,removed
legacy_files/FEMA_Project_Presentation.pdf,removed
legacy_files/FEMA_QA_Sheet.pdf,removed
legacy_files/FEMA_Proposed_Project_Areas.pdf,removed
legacy_files/CCSF_Hazard_Mitigation_Plan_0.pdf,removed
legacy_files/HazardMitigationPlan.pdf,removed
legacy_files/FEMA_Project_Presentation.pdf,DNE
legacy_files/South_Ridge_FEMA_Application.pdf,removed
legacy_files/South_Ridge_FEMA_Appendices.pdf,removed
legacy_files/Edgewood_FEMA_Application.pdf,removed
legacy_files/Edgewood_FEMA_Appendices.pdf,removed
legacy_files/Mt_Sutro_request_for_information.pdf,removed
legacy_files/Mt_Sutro_request_for_information_response.pdf,removed
2019-08/august-2019-meeting-agenda-final.pdf,removed
2019-08/august-2019-parnassus-presentation-final.pdf,removed
fields/field_insert_file/landing_page_one/DPWfactsheet.pdf,removed
2019-05/may-2019-meeting-agenda-final.pdf,removed
2019-05/may-2019-parnassus-presentation-final.pdf,removed
fields/field_insert_file/landing_page_one/February_2019_Meeting_Agenda_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/February_2019_Parnassus_Presentation_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/November_2018_Meeting_Agenda.pdf,removed
fields/field_insert_file/landing_page_one/November_2018_Parnassus_Meeting_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/August_2018_Meeting_Agenda_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/August_2018_Parnassus_Meeting_PowerPoint.pdf,removed
fields/field_insert_file/landing_page_one/May_2018_Meeting_Agenda_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/May_2018_Parnassus_Meeting_Draft_5.2.18_1.pdf,removed
fields/field_insert_file/landing_page_one/TS_Fact_Sheet_May_2018.pdf,removed
fields/field_insert_file/landing_page_one/2.7.2018_Meeting_Agenda.pdf,removed
fields/field_insert_file/landing_page_one/2.7.2018_Powerpoint_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/Nov_2017_Cancellation_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/8.23.17_Meeting_Agenda_Final.pdf,removed
fields/field_insert_file/landing_page_one/8.23.17_Community_Meeting_Final_0.pdf,removed
fields/field_insert_file/landing_page_one/5.17.17_Meeting_Agenda_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/5.17.17_Community_Meeting_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/SFPW_Presentation_05_17_17_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/agenda_11.16.16.doc,removed
fields/field_insert_file/landing_page_one/november_community_meeting.pdf,removed
fields/field_insert_file/landing_page_one/Agenda.doc,removed
fields/field_insert_file/landing_page_one/August Community Meeting.pdf,removed
fields/field_insert_file/landing_page_one/May 2016 Agenda.pdf,removed
fields/field_insert_file/landing_page_one/May Community Meeting.pdf,removed
fields/field_insert_file/landing_page_one/UCSF Community Meeting Agenda Feb 2016_0.pdf,removed
fields/field_insert_file/landing_page_one/Feb 2016 Parn Community Meeting_0.pdf,removed
fields/field_insert_file/landing_page_one/Dec Parnassus Community Meeting Agenda_0.pdf,removed
fields/field_insert_file/landing_page_one/Dec Parn Community Meeting.pdf,removed
fields/field_insert_file/landing_page_one/Parn Construction Community Meeting 4.28.15 Agenda.doc,removed
fields/field_insert_file/landing_page_one/Parn Comm Mtg 4.28.15 Final.pdf,removed
fields/field_insert_file/landing_page_one/uch_study_group_agenda_03-14-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_cag_03-14-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_study_group_agenda_04-27-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_cag_04-27-2011.pdf,removed
https://www.flickr.com/photos/63563741@N06/5782495450/in/set-72157626727928795,DNE
fields/field_insert_file/landing_page_one/uch_study_group_agenda_06-29-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_cag_06-29-2011.pdf,removed
fields/field_insert_file/landing_page_one/0629_study_grp_ds_delivery_reduction_11-06-29_rev.pdf,removed
fields/field_insert_file/landing_page_one/uch_study_group_agenda_07-28-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_cag_07-28-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_study_group_agenda_07-28-2011.pdf,DNE
fields/field_insert_file/landing_page_one/uch_cag_08-29-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_study_group_agenda_09-27-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_cag_09-27-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_study_group_agenda_10-20-2011.pdf,removed
fields/field_insert_file/landing_page_one/uch_cag_10-20-2011.pdf,removed
fields/field_insert_file/landing_page_one/uc_hall_community_workshop_agenda_2012_0213_final.pdf,removed
fields/field_insert_file/landing_page_one/uch_community_mtg_02-13-2012_final.pdf,removed
fields/field_insert_file/landing_page_one/uc_hall_community_mtg_agenda_11-16-2011_0.pdf,removed
fields/field_insert_file/landing_page_one/uch_community_mtg_11-16-2011_final.pdf,removed
2019-08/august-27-meeting-advisory-committee-agenda-final_0.pdf,removed
2019-08/august-27-public-meeting-agenda-final.pdf,removed
2019-08/ac-8.27.19-presentation-final_0.pdf,removed
2019-08/process-handout.pdf,removed
2019-11/ucsf-advisory-community-meeting--1-8.27.19-notes.pdf,removed
2019-10/september-24-meeting-advisory-committee-agenda-final.pdf,removed
2019-10/september-24-public-meeting-agenda-final.pdf,removed
2019-10/ac-9.24.19-presentation-finalx2.pdf,removed
2019-11/future-of-the-ucsf-parnassus-heights-campus-9.24-meeting-notes.pdf,removed
2019-10/october-22-dinner-meeting-advisory-committee-agenda.pdf,removed
2019-10/october-22-public-meeting-agenda.pdf,removed
2019-10/ac-10.22.19-presentation-final.pdf,removed
2019-11/october-advisory-committee-notes.pdf,removed
2019-11/nov-19-dinner-meeting-advisory-committee-agenda.pdf,removed
2019-11/november-19-public-meeting-agenda.pdf,removed
2019-11/ac-11.19.2019-presentation-final.pdf,removed
2019-11/updated-community-process-graphic-11.18.19.pdf,removed
fields/field_insert_file/landing_page_one/CPHP_CWG.1.18_Meeting_Agenda_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/CWG.1.18_presentation_Final.pdf,removed
fields/field_insert_file/landing_page_one/UCSF_Parnassus_Heights_CWG1_Summary_Notes.pdf,removed
fields/field_insert_file/landing_page_one/10.24.18_Meeting_Agenda.pdf,removed
fields/field_insert_file/landing_page_one/CWG.24.18_presentation_Final.pdf,removed
fields/field_insert_file/landing_page_one/TS_Fact_Sheet_October.pdf,removed
fields/field_insert_file/landing_page_one/12.10.18_Meeting_Agenda.pdf,removed
fields/field_insert_file/landing_page_one/CWG.10.18_presentation_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/UCSF_ProcessGraphic.6.18.pdf,removed
fields/field_insert_file/landing_page_one/1.24.19_Meeting_Agenda.pdf,removed
fields/field_insert_file/landing_page_one/CWG.24.19_Presentation_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/Walking_Tour_Map_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/2.27.19_Meeting_FINAL_Agenda.pdf,removed
fields/field_insert_file/landing_page_one/CWG.27.19_Presentation_Final.pdf,removed
2019-04/4.25.19-meeting-agenda.pdf,removed
2019-04/cwg-4.25.19-presentation-final.pdf,removed
2019-04/draft-ucsf-parnassus-heights-community-ideas-updated-4.19.19.pdf,removed
2019-05/5.23.19-meeting-agenda-draft.pdf,DNE
2019-05/cwg-5.23.19-presentation-final.pdf,removed
2019-05/ucsf-parnassus-heights-community-ideas-updated-5.20.19.pdf,removed
2019-05/campus-challenges-handout-x2.pdf,removed
fields/field_insert_file/landing_page_one/11.26.18_Open_House_Agenda_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/Open_House.26_presentation_FINAL.pdf,removed
fields/field_insert_file/landing_page_one/Survey_Summary.pdf,removed
fields/field_insert_file/landing_page_one/UCSFParnassus_PDF.pdf,removed
fields/field_insert_file/landing_page_one/Process_Graphic_OH_Highlights.pdf,removed
2019-04/3.20.19-open-house-2-agenda-final.pdf,removed
2019-04/open-house-3.20-presentation-final.pdf,removed
2019-04/draft-ucsf-parnassus-heights-community-ideas-updated-3.19---print-50-copies-8.5x11.pdf,removed
2019-06/6.12.19-open-house-3-agenda-final.pdf,removed
2019-06/open-house-3-presentation-final.pdf,DNE
2019-06/ucsf-parnassus-heights_community-input-report_draft-4.pdf,removed
fields/field_insert_file/landing_page_one/CWG.1.18_presentation_Final.pdf,DNE
fields/field_insert_file/landing_page_one/NEW Research Building April 2015pdf_0.pdf,removed
2019-07/20190724_community-meeting_final-1-_0.pdf,removed
2019-07/agenda_zsfg-community-meeting_july_2019--1--1-.pdf,removed
https://campusplanning.ucsf.edu/sites/campusplanning.ucsf.edu/files/reports/UCSF ZSFG FEIR_102516.pdf,DNE
fields/field_insert_file/landing_page_one/10 21 15 SFGH EIR Scoping Meeting Agenda 1016.pdf,removed
fields/field_insert_file/landing_page_one/EIR Scoping Meeting PPT for 10.21.15.pdf,removed
fields/field_insert_file/landing_page_one/UCSF - SFGH 2013 0617 Community Mtg Agenda.pdf,removed
fields/field_insert_file/landing_page_one/UCSF SFGH Community Meeting 2013 0617 Summary.pdf,removed
fields/field_insert_file/landing_page_one/UCSF SFGH Community Meeting Presentation 1 2013 0617.pdf,removed
fields/field_insert_file/landing_page_one/UCSF SFGH Community Meeting Presentation 2 2013 0617.pdf,removed
fields/field_insert_file/landing_page_one/final_sfgh_community_mtg_2013_0211_agenda_b.pdf,removed
fields/field_insert_file/landing_page_one/UCSF SFGH Community Meeting 2013 0211 Summary.pdf,removed
fields/field_insert_file/landing_page_one/part_1_sfgh_community_presentation2.11.13.pdf,removed
fields/field_insert_file/landing_page_one/Part 2 SFGH Community Presentation2.11.13.pdf,removed
2019-04/cag-operating-framework-final.pdf,removed
2019-09/cag-agenda-9.4.19.pdf,removed
2019-09/cag-agenda-6.5.19--2-.pdf,DNE
2019-09/cag_agenda-3.6.19--3-_1.pdf,removed
fields/field_insert_file/CAG_Agenda.5.18_2.pdf,removed
2019-04/cag_agenda_9.5.18.pdf,removed
2019-04/cag_agenda_6.6.18.pdf,removed
2019-04/cag_agenda_3.7.18_final_v2.pdf,removed
2019-04/cag_agenda_12.6.17_final.pdf,removed
2019-04/agenda_ucsf_cag_mtg_9.6.17_0.pdf,removed
2019-04/cag_agenda_6.7.17_0.pdf,removed
2019-04/agenda_3.1.17_cag_meeting.pdf,removed
2019-04/agenda_cag_mtg_12.7.16.pdf,removed
2019-04/agenda-cag-mtg-9.7.16.pdf_0.pdf,removed
2019-04/cag-agenda-6-20-16.pdf,removed
fields/field_insert_file/landing_page_one/CAG agenda 20160302_final_0.pdf,removed
2019-04/cag-agenda-2015-1202.pdf,removed
2019-04/cag-agenda-2015-0902-final2.pdf,removed
2019-04/cag-agenda-2015-0603.pdf,removed
2019-04/cag-agenda-2015-0304.pdf,removed
2019-04/cag-meeting-agenda-dec-3.pdf,removed
2019-04/cag-agenda-sep-3-2014.pdf,removed
fields/field_insert_file/CAG agenda 2014 0604_0.pdf,removed
fields/field_insert_file/CAG agenda 2014 0305.pdf,removed
fields/field_insert_file/CAG Meeting Agenda Dec. 4%2C 2013.pdf,DNE
fields/field_insert_file/CAG Meeting Agenda Oct. 3%2C 2013.doc,DNE
legacy_files/documents/agenda__03-28_2013.pdf,removed
legacy_files/documents/agenda-cag-2013-0115.pdf,removed
legacy_files/agenda-cag-2012-0919.pdf,removed
legacy_files/documents/agenda_2012_0604_0.pdf,removed
2019-09/2019.9.4-cag-ppt-x2.pdf,removed
2019-06/2019.6.5-cag-ppt-final.pdf,removed
2019-06/2019.6.5-cag-ppt-final-campus-updates.pdf,removed
fields/field_insert_file/CAG_Meeting_Presentation_March_6.pdf,removed
fields/field_insert_file/CAG_Meeting.5.18_PPT_Final.pdf,removed
2019-04/cag_meeting_ppt_final_9.5.18_0.pdf,removed
2019-04/2018-2028_capital_financial_plan_update_for_cag_-_sept_2018_0.pdf,removed
2019-04/ucsf_parnassus_community_engagement_process_graphic_08_30_2018_0.pdf,removed
2019-04/cag_meeting_6.6.18_ppt_final.pdf,removed
2019-04/cag_campus_updates_6.6.18.pdf,removed
2019-04/2018.3.7_cag_meeting_ppt_final_posting--1-.pdf,removed
2019-04/cag_powerpoint_12.6.17final.pdf,removed
2019-04/paul_jenny.pdf,removed
2019-04/final_cag_ppt_for_9-6-17.pdf,removed
2019-04/6.7.17_cag_final_ppt_posting.pdf,removed
2019-04/3.1.17_cag_presentation_final--1-.pdf,removed
2019-04/12.7.16_cag_presentation_final_0.pdf,removed
2019-04/ucsf_dogpatch_dec_8_2016_handouts.pdf,removed
2019-04/cag-meeting-presen9.7.16-final.pdf,removed
2019-04/cag-campus-reports-final-9.7.16--1-.pdf,removed
2019-04/cag-meeting-presentation-6-20-16-final-posting-final.pdf,removed
2019-04/2014-lrdp-community-plg-principles.pdf,removed
fields/field_insert_file/landing_page_one/2016 3 2 CAG Meeting.pdf,removed
2019-04/2014-lrdp-community-plg-principles--1-march-2--2016.pdf,removed
2019-04/2015.12.2-cag-meeting-final--1-.pdf,removed
2019-04/cag-presentation-2015-0902-final-final.pdf,removed
2019-04/ucsf_warriors_deir-comment-letter-7_27_152.pdf,removed
2019-04/2014-lrdp-community-plg-principles--1-sep-2-2015_0.pdf,removed
2019-04/cag-workforce-update-9-2-15.pdf,removed
2019-04/cfp-update-for-cag-2015-2015-08-25-final.pdf,removed
2019-04/cag-meeting-6.3.15-web-final.pdf,removed
2019-04/a-vision-for-strengthening-mental-health-services-cag-0603-final.pdf,removed
2019-04/2015-march-3-cag-presentation-final_0.pdf,removed
2019-04/cag-meeting-presentation-dec-3--2014.pdf,removed
2019-04/renee-navarro-presentation-cag-meeting-dec-3--2014.pdf,removed
2019-04/cag-meeting-presentation-september-3-2014.pdf,removed
fields/field_insert_file/Final CAG Meeting Presentation 060414.pdf,removed
fields/field_insert_file/CAG Meeting Handout 6.4.14.pdf,removed
fields/field_insert_file/CAG Meeting Presentation March 5%2C 2014.pdf,DNE
fields/field_insert_file/LRDP Schedule 2-26-14.pdf,removed
fields/field_insert_file/CAG Meeting Handout Dec 4 2013.pdf,removed
fields/field_insert_file/CAG Meeting Presentation Oct. 2%2C 2013.pdf,DNE
fields/field_insert_file/CAG Meeting Presentation - 03-28-2013.pdf,removed
legacy_files/documents/cag_meeting_presentation-1_jan_15_2013.pdf,removed
legacy_files/CAG%2520Meeting%2520Presentation2%2520Jan%252015%25202013.pdf,DNE
legacy_files/9-19-12-CAG-Meeting-LRDP-Overview.pdf,removed
legacy_files/9-19-12-CAG-Meeting%2520-LRDP-Parn-Proposals-2perPage.pdf,DNE
legacy_files/documents/cag_2012_0604-1_intro_and_lrdp_1.pdf,removed
legacy_files/documents/cag_2012_0604-2_fourth_street.pdf,removed
legacy_files/documents/cag_2012_0604-3_mb_med_ctr_local_hiring_0.pdf,removed
legacy_files/documents/lrdp_joint_deleg_mtg-1_april_2012_cag_0.pdf,removed
legacy_files/documents/5-16-11_cag_meeting_-_lrdp_slides.pdf,removed
legacy_files/documents/ucsf-cag-mtg-pres-2011-0307.pdf,removed
_covers-TOC.pdf,removed
1_Introduction.pdf,removed
2_Summary Impacts and Mitigation Measures.pdf,removed
3_Project Description.pdf,removed
4_Regional Setting.pdf,removed
5_2014 LRDP Impacts-Mitigation Measures_1.pdf,removed
6_Parnassus Heights Campus Site.pdf,removed
7_Mission Bay Campus Site.pdf,removed
8_Mount Zion Campus Site.pdf,removed
9_Mission Center Campus Site.pdf,removed
10_CEQA Statutory Sections.pdf,removed
11_Alternatives.pdf,removed
12_Report Preparation.pdf,removed
13_Comments-Responses.pdf,removed
14_Mitigation Monitoring-Reporting Program.pdf,removed
Apdx A_Initial Study-NOP.pdf,removed
Apdx B_EIR Scoping Comments.pdf,removed
Apdx C_Regents Resolution.pdf,removed
Apdx D_UCSF GHG Reduction Strategy.pdf,removed
Apdx E_Technical Analysis.pdf,removed
Apdx F_Technical Analysis-Noise.pdf,removed
Apdx G_Transportation Impact Study.pdf,removed
Apdx H_Water Supply Assessment.pdf,removed
UCSF 2014 LRDP Final EIR.pdf,removed
fields/field_insert_file/Summary of Changes to the Draft 2014 LRDP.pdf,removed
2019-08/lrdp-cover-toc.pdf,removed
Ch1.pdf,removed
2019-08/lrdp-chpt2.pdf,removed
Ch3_0.pdf,removed
Ch4.pdf,removed
Ch5.pdf,removed
Ch6.pdf,removed
Ch7.pdf,removed
Ch8.pdf,removed
